soil_moisture_pct,soil_temp_c,air_temp_c,humidity_pct,rain_detected,moisture_condition,fuzzy_very_dry,fuzzy_semi_dry,fuzzy_moist,fuzzy_wet,snn_pred_class,snn_pred_label,snn_confidence,conf_threshold,snn_logits,snn_softmax,override_applied,pump_status,pca_first5,pca_var_first5,t_read_ms,t_preproc_ms,t_infer_ms,t_cycle_ms,model_hash8,scaler_hash8,fuzzy_hash8,pca_hash8,h1,lr,gt_needed,correct,cum_n,cum_acc,cum_prec,cum_rec,cum_f1
33.78,19.06,23.3,61.1,No,Semi Dry,0.3868,0.9926,0.1053,0,1,ON,0.8429,0.65,"[-1.1021313667297363, 0.5780690312385559]","[0.15706893801689148, 0.8429310321807861]",FALSE,ON,"[-1.016268, 0.42451, 0.197853, 0.659107, 0.10182]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.2,1.48,7.47,1103.89,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
36.49,19.19,23.3,61.2,No,Semi Dry,0.2569,0.989,0.1802,0.0001,1,ON,0.8273,0.65,"[-1.066182255744934, 0.5001480579376221]","[0.1727401465177536, 0.8272597789764404]",FALSE,ON,"[-1.003364, 0.290745, 0.134666, 0.777015, 0.105016]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1090.83,1.47,7.48,1104.03,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
36.49,19.19,23.3,61.2,No,Semi Dry,0.2569,0.989,0.1802,0.0001,1,ON,0.8273,0.65,"[-1.066182255744934, 0.5001480579376221]","[0.1727401465177536, 0.8272597789764404]",FALSE,ON,"[-1.003364, 0.290745, 0.134666, 0.777015, 0.105016]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1090.31,1.47,7.64,1103.95,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
36.49,19.25,23.3,61.1,No,Semi Dry,0.2569,0.989,0.1802,0.0001,1,ON,0.8273,0.65,"[-1.066182255744934, 0.5001479983329773]","[0.172740176320076, 0.8272597789764404]",FALSE,ON,"[-1.002567, 0.284214, 0.139679, 0.780581, 0.104318]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1089.89,1.46,7.47,1103.24,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
36.49,19.31,23.3,61,No,Semi Dry,0.2569,0.989,0.1802,0.0001,1,ON,0.8273,0.65,"[-1.066182255744934, 0.5001479983329773]","[0.172740176320076, 0.8272597789764404]",FALSE,ON,"[-1.001779, 0.277779, 0.144629, 0.784079, 0.10352]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1090.5,1.47,7.5,1103.02,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
36.49,19.38,23.3,61,No,Semi Dry,0.2569,0.989,0.1802,0.0001,1,ON,0.8273,0.65,"[-1.066182255744934, 0.5001479983329773]","[0.172740176320076, 0.8272597789764404]",FALSE,ON,"[-1.000963, 0.271239, 0.149656, 0.787608, 0.103188]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1090.96,1.47,14.09,1109.56,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.38,23.3,60.8,No,Semi Dry,0.3868,0.9926,0.1053,0,1,ON,0.9057,0.65,"[-1.3978854417800903, 0.8638255000114441]","[0.09434408694505692, 0.9056559205055237]",FALSE,ON,"[-1.012478, 0.393794, 0.222708, 0.675381, 0.098431]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1085.34,1.5,14.23,1103.72,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.38,23.3,60.9,No,Semi Dry,0.3868,0.9926,0.1053,0,1,ON,0.9057,0.65,"[-1.3978854417800903, 0.8638255000114441]","[0.09434408694505692, 0.9056559205055237]",FALSE,ON,"[-1.012465, 0.393802, 0.222686, 0.675368, 0.099112]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1085.29,1.5,13.85,1103.25,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
36.49,19.38,23.3,60.7,No,Semi Dry,0.2569,0.989,0.1802,0.0001,1,ON,0.8273,0.65,"[-1.066182255744934, 0.5001479983329773]","[0.172740176320076, 0.8272597789764404]",FALSE,ON,"[-1.001002, 0.271217, 0.149721, 0.787647, 0.101147]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1085.6,1.51,11.47,1101.22,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.44,23.3,60.6,No,Semi Dry,0.3868,0.9926,0.1053,0,1,ON,0.9057,0.65,"[-1.3978854417800903, 0.8638255000114441]","[0.09434408694505692, 0.9056559205055237]",FALSE,ON,"[-1.011736, 0.387673, 0.227712, 0.678585, 0.096433]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1088.13,1.49,7.51,1099.42,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.44,23.3,60.5,No,Semi Dry,0.3868,0.9926,0.1053,0,1,ON,0.9692,0.65,"[-2.0046684741973877, 1.4458039999008179]","[0.030754774808883667, 0.969245195388794]",FALSE,ON,"[-1.011755, 0.387662, 0.227744, 0.678604, 0.095445]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.27,1.49,7.5,1103.91,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
36.49,19.44,23.3,60.4,No,Semi Dry,0.2569,0.989,0.1802,0.0001,1,ON,0.8273,0.65,"[-1.066182255744934, 0.5001478791236877]","[0.172740176320076, 0.8272597789764404]",FALSE,ON,"[-1.000252, 0.264745, 0.154775, 0.791161, 0.09786]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.91,1.49,7.46,1103.5,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.44,23.3,60.4,No,Semi Dry,0.3868,0.9926,0.1053,0,1,ON,0.9692,0.65,"[-2.0046684741973877, 1.4458039999008179]","[0.030754774808883667, 0.969245195388794]",FALSE,ON,"[-1.011776, 0.38765, 0.227778, 0.678625, 0.094357]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.08,1.48,7.49,1103.67,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
12.16,19.5,23.3,60.5,No,Very Dry,0.7355,0.0737,0.0001,0,1,ON,0.9998,0.65,"[-4.5338215827941895, 4.189498424530029]","[0.00016271948697976768, 0.9998372793197632]",FALSE,ON,"[-1.04075, 0.679038, 0.086732, -0.006673, 0.072752]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.05,1.48,7.62,1103.84,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.44,23.3,60.6,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9587,0.65,"[-1.674871802330017, 1.470380425453186]","[0.041278764605522156, 0.9587212800979614]",TRUE,OFF,"[-1.017391, 0.386375, 0.227374, 0.678878, 0.069886]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.9,1.5,7.52,1103.45,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.44,23.3,60.4,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9332,0.65,"[-1.4407590627670288, 1.1957359313964844]","[0.06682626903057098, 0.933173656463623]",TRUE,OFF,"[-1.017551, 0.386337, 0.227448, 0.678918, 0.06781]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.01,1.48,7.55,1103.7,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.3,60.5,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9332,0.65,"[-1.4407590627670288, 1.1957359313964844]","[0.06682626903057098, 0.933173656463623]",TRUE,OFF,"[-1.016677, 0.380149, 0.232452, 0.682103, 0.068564]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.93,1.49,7.46,1103.57,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.3,60.5,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9332,0.65,"[-1.4407590627670288, 1.1957359313964844]","[0.06682626903057098, 0.933173656463623]",TRUE,OFF,"[-1.016677, 0.380149, 0.232452, 0.682103, 0.068564]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.97,1.49,7.47,1103.6,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.3,60.4,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9332,0.65,"[-1.4407590627670288, 1.1957359313964844]","[0.06682626903057098, 0.933173656463623]",TRUE,OFF,"[-1.016758, 0.380129, 0.23249, 0.682124, 0.067476]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.14,1.5,7.47,1103.49,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.44,23.3,60.2,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9332,0.65,"[-1.4407590627670288, 1.1957359313964844]","[0.06682626903057098, 0.933173656463623]",TRUE,OFF,"[-1.017717, 0.386295, 0.227533, 0.678966, 0.065338]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3332.17,1.48,7.51,3343.9,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.3,60.1,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9332,0.65,"[-1.4407590627670288, 1.1957359313964844]","[0.06682626903057098, 0.933173656463623]",TRUE,OFF,"[-1.017011, 0.380065, 0.232623, 0.682199, 0.063623]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.9,1.48,7.47,1103.53,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.2,59.9,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9332,0.65,"[-1.4407590627670288, 1.1957359313964844]","[0.06682626903057098, 0.933173656463623]",TRUE,OFF,"[-1.02434, 0.379317, 0.232781, 0.682254, 0.060615]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.02,1.48,7.48,1103.67,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.2,60,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9332,0.65,"[-1.4407590627670288, 1.1957359313964844]","[0.06682626903057098, 0.933173656463623]",TRUE,OFF,"[-1.024251, 0.379342, 0.232728, 0.682224, 0.062185]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.98,1.49,7.53,1103.31,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.44,23.2,60,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9332,0.65,"[-1.4407590627670288, 1.1957359313964844]","[0.06682626903057098, 0.933173656463623]",TRUE,OFF,"[-1.025044, 0.38555, 0.227685, 0.679018, 0.062519]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.36,1.49,7.44,1103.64,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.2,60,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9332,0.65,"[-1.4407590627670288, 1.1957359313964844]","[0.06682626903057098, 0.933173656463623]",TRUE,OFF,"[-1.024251, 0.379342, 0.232728, 0.682224, 0.062185]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3332.29,1.48,7.53,3343.63,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.56,23.2,59.9,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9332,0.65,"[-1.4407588243484497, 1.1957358121871948]","[0.06682629138231277, 0.933173656463623]",TRUE,OFF,"[-1.023554, 0.373202, 0.237754, 0.685391, 0.060287]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3332.06,1.46,7.49,3344.73,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.56,23.2,59.9,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9332,0.65,"[-1.4407588243484497, 1.1957358121871948]","[0.06682629138231277, 0.933173656463623]",TRUE,OFF,"[-1.023554, 0.373202, 0.237754, 0.685391, 0.060287]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1090.85,1.47,7.46,1102.93,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.2,59.7,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9787,0.65,"[-2.047541856765747, 1.7777146100997925]","[0.021347200497984886, 0.978652834892273]",TRUE,OFF,"[-1.024521, 0.379266, 0.232896, 0.68232, 0.057203]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3331.84,1.49,7.52,3344.16,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.2,59.7,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9787,0.65,"[-2.047541856765747, 1.7777146100997925]","[0.021347200497984886, 0.978652834892273]",TRUE,OFF,"[-1.024521, 0.379266, 0.232896, 0.68232, 0.057203]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.13,1.47,7.52,1103.15,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.1,59.5,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9856,0.65,"[-2.2407968044281006, 1.9838680028915405]","[0.014419281855225563, 0.9855807423591614]",TRUE,OFF,"[-1.032257, 0.378472, 0.23308, 0.682389, 0.053478]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3332.03,1.46,8.47,3343.91,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.2,59.5,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9856,0.65,"[-2.2407968044281006, 1.9838680028915405]","[0.014419281855225563, 0.9855807423591614]",TRUE,OFF,"[-1.024707, 0.379211, 0.233022, 0.682393, 0.053439]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.5,1.48,7.61,1103.27,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.2,59.4,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9856,0.65,"[-2.2407968044281006, 1.9838680028915405]","[0.014419281855225563, 0.9855807423591614]",TRUE,OFF,"[-1.024802, 0.379182, 0.233089, 0.682432, 0.05143]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.84,1.46,13.98,1109.38,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
36.49,19.44,23.2,59.3,Yes,Wet,0.2569,0.989,0.1802,0.0001,1,ON,0.986,0.65,"[-2.256028413772583, 2.0008544921875]","[0.013968512415885925, 0.9860315322875977]",TRUE,OFF,"[-1.014167, 0.262455, 0.155113, 0.791803, 0.053175]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1086.09,1.48,13.82,1104,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
36.49,19.44,23.1,59.4,Yes,Wet,0.2569,0.989,0.1802,0.0001,1,ON,0.986,0.65,"[-2.256028413772583, 2.0008544921875]","[0.013968512415885925, 0.9860315322875977]",TRUE,OFF,"[-1.021621, 0.261747, 0.155101, 0.791759, 0.055305]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1085.72,1.49,14.58,1104.46,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.5,23.1,59.4,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9856,0.65,"[-2.2407968044281006, 1.9838680028915405]","[0.014419281855225563, 0.9855807423591614]",TRUE,OFF,"[-1.032352, 0.378443, 0.233147, 0.682428, 0.051469]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1084.84,1.48,7.5,1096.5,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
36.49,19.56,23.1,59.4,Yes,Wet,0.2569,0.989,0.1802,0.0001,1,ON,0.986,0.65,"[-2.256028413772583, 2.0008544921875]","[0.013968512415885925, 0.9860315322875977]",TRUE,OFF,"[-1.019976, 0.248751, 0.165132, 0.798676, 0.054649]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.01,1.49,7.52,1104.32,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.56,23.1,59.6,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9856,0.65,"[-2.2407968044281006, 1.9838680028915405]","[0.014419281855225563, 0.9855807423591614]",TRUE,OFF,"[-1.031378, 0.372385, 0.237988, 0.685489, 0.055075]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1090.93,1.45,7.54,1102.87,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.62,23.1,59.7,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9787,0.65,"[-2.047541856765747, 1.7777143716812134]","[0.021347200497984886, 0.978652834892273]",TRUE,OFF,"[-1.030482, 0.366194, 0.242989, 0.688621, 0.056581]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.09,1.49,7.55,1103.81,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.62,23.1,59.8,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.9787,0.65,"[-2.047541856765747, 1.7777143716812134]","[0.021347200497984886, 0.978652834892273]",TRUE,OFF,"[-1.030391, 0.36622, 0.24293, 0.688587, 0.058332]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.89,1.49,7.55,1103.65,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
33.78,19.69,23.1,59.5,Yes,Wet,0.3868,0.9926,0.1053,0,1,ON,0.987,0.65,"[-2.284231424331665, 2.0474002361297607]","[0.01297550369054079, 0.9870245456695557]",TRUE,OFF,"[-1.029873, 0.360015, 0.248106, 0.691791, 0.05249]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.93,1.49,7.51,1103.58,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
12.16,19.62,23.1,59.4,Yes,Wet,0.7355,0.0737,0.0001,0,1,ON,0.9995,0.65,"[-3.7387678623199463, 3.7725486755371094]","[0.0005465619033202529, 0.9994534850120544]",TRUE,OFF,"[-1.061054, 0.668723, 0.097048, -0.002718, 0.028405]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.16,1.52,7.83,1103.96,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
14.86,19.81,23.1,59,Yes,Wet,0.8765,0.1317,0.0003,0,1,ON,0.9996,0.65,"[-3.8995397090911865, 3.968870162963867]","[0.0003824958694167435, 0.9996174573898315]",TRUE,OFF,"[-1.063392, 0.697223, 0.154405, 0.010428, 0.018231]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1094.69,1.48,7.5,1105.96,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
22.97,19.88,23.1,58.8,Yes,Wet,0.9568,0.4852,0.0059,0,1,ON,0.9963,0.65,"[-2.9023826122283936, 2.703489065170288]","[0.003662749892100692, 0.9963372945785522]",TRUE,OFF,"[-1.058266, 0.650844, 0.25994, 0.211243, 0.019487]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.33,1.49,7.52,1104.01,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
47.3,19.94,23,58.9,Yes,Wet,0.0241,0.4695,0.7433,0.0048,1,ON,0.9887,0.65,"[-2.363891839981079, 2.1060426235198975]","[0.011318492703139782, 0.9886815547943115]",TRUE,OFF,"[-0.974708, -0.314227, -0.231531, 0.976264, 0.044787]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.89,1.49,7.46,1103.52,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
58.11,19.94,23,58.8,Yes,Wet,0.0007,0.0693,0.9528,0.0911,1,ON,0.9758,0.65,"[-1.9866002798080444, 1.708835244178772]","[0.024234723299741745, 0.9757652282714844]",TRUE,OFF,"[-0.94139, -0.679125, -0.612345, 0.618069, 0.030429]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.07,1.49,7.42,1103.35,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
48.65,20.06,23,59,Yes,Wet,0.0165,0.394,0.8173,0.0073,1,ON,0.9954,0.65,"[-2.8040592670440674, 2.571352005004883]","[0.004607686307281256, 0.9953923225402832]",TRUE,OFF,"[-0.967663, -0.383937, -0.276726, 0.95484, 0.045477]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.25,1.49,7.52,1103.9,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
48.65,20.12,23,59.1,Yes,Wet,0.0165,0.394,0.8173,0.0073,1,ON,0.9954,0.65,"[-2.8040592670440674, 2.571352005004883]","[0.004607686307281256, 0.9953923225402832]",TRUE,OFF,"[-0.96665, -0.390878, -0.271657, 0.958869, 0.047481]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.03,1.51,7.52,1103.72,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
